자치구,대여소명,기준년월,대여건수,반납건수
영등포구,4580. 국회제2의원회관,202502,355,356
영등포구,4581. 국회소통관,202502,243,237
영등포구,4582. 국회도서관,202502,306,291
영등포구,4583. 의정관,202502,88,84
영등포구,4584. 국회2문,202502,104,87
동작구,4152. 상도효성해링턴플레이스,202502,199,136
동대문구,605. 신설동역8번출구,202502,622,656
동작구,4153. 흑석동효사정앞,202502,107,59
동작구,4158. 노량진근린공원,202502,108,47
동작구,4162. 노량진1동 청소년독서실,202502,184,54
동작구,4167. 구로교 아래,202502,569,409
동작구,4169. 신대방삼거리,202502,485,472
서초구,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),202502,463,464
서초구,4304. 서울고앞,202502,101,93
서초구,4305. 서일스포츠센터,202502,121,101
서초구,4306. 서래공원 앞,202502,318,314
서초구,4307. 고투몰 gate 15옆,202502,267,356
동대문구,606. 서울반도체고 앞,202502,116,118
서초구,4309. 서초케이타운앞,202502,43,29
서초구,4310. 염곡동(염통골) 입구,202502,135,130
서초구,4312. 반포미도2차아파트 옆,202502,212,210
서초구,4313. 반포종합운동장,202502,180,176
서초구,4315. 이투스교육 앞,202502,212,194
서초구,4316. 고속터미널역 3번출구,202502,263,160
서초구,4317. 양재근린공원,202502,551,573
서초구,4318. 방배역 2번 출구,202502,327,400
동대문구,607. 신이문역 2번출구,202502,333,327
강남구,3604. 삼성중앙역 5번출구,202502,334,265
강남구,3606. 신사동주민센터 옆,202502,284,408
강남구,3609. 언주초등학교 입구,202502,326,342
강남구,3610. 윗반마을 입구,202502,68,62
강남구,3611. 방죽마을 입구,202502,159,159
강남구,3612. 은곡마을,202502,112,148
강남구,3614. 은마아파트 입구 사거리,202502,612,605
강남구,3615. 서울 논현동우체국 앞,202502,153,145
동대문구,608. 전농삼성아파트,202502,144,160
강남구,3616. 역삼중학교 앞(체육관 방향),202502,126,111
강남구,3618. 서울율현초교 삼거리,202502,271,306
강남구,3620. 청담역 11번 출구,202502,99,42
강남구,3622. 은마아파트입구 사거리(1),202502,150,137
강남구,3623. 일원에코파크 앞(개포로 방면),202502,126,132
강남구,3624. 대모산입구역 7번 출구 앞,202502,135,117
강남구,3627. 압구정나들목,202502,428,456
강남구,3628. 역삼1동 주민센터,202502,470,574
동대문구,609. 제기2교,202502,758,763
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202502,74,152
강남구,3630. 개포우성6차아파트 정문 앞,202502,141,145
양천구,4528. 양천구청역 1번출구,202502,837,832
중구,4796. 부산은행,202502,726,689
영등포구,4585. 국회6문,202502,185,183
강동구,3676. 강동리엔파크9단지,202502,203,215
강동구,3685. 강동리엔파크14단지(1401동 앞),202502,342,341
노원구,4002. 상계주공 14단지 상가 앞,202502,425,419
동대문구,610. 동대문중 교차로,202502,681,577
노원구,4004. 당고개입구오거리 당현천변,202502,620,617
노원구,4005. 중계2차 한화꿈에그린 101동 인근,202502,558,549
노원구,4007. 노원 을지대학교 병원,202502,924,1094
노원구,4008. 하계 어린이 공원,202502,472,454
노원구,4009. 월계프라자,202502,265,127
노원구,4011. 월계 센트럴 아이파크,202502,482,698
노원구,4013. 중계 롯데마트,202502,924,907
노원구,4014. 불암산역 3번 출구,202502,393,376
노원구,4017. 월계 청백1단지 아파트 정류장,202502,233,74
노원구,4018. 상계주공15단지 버스정류소,202502,376,384
동대문구,612. 시립동부병원 앞 사거리,202502,1412,1474
노원구,4019. 상계주공10단지 버스정류소,202502,627,599
노원구,4020. 중계동 성모빌딩 앞 ,202502,957,962
노원구,4021. 중계본동 입구,202502,118,52
노원구,4023. 월계역 1번 출구,202502,393,469
노원구,4024. 꿈의숲 SK뷰 아파트,202502,721,640
노원구,4025. 한천교 동편,202502,326,323
노원구,4026. 상계주공1단지아파트,202502,1199,1250
노원구,4028. 한일유앤아이아파트 105동 인근,202502,681,539
노원구,4029. 청소년수련관 후문,202502,2018,2111
노원구,4032. 불암주유소 앞,202502,838,818
동대문구,613. 신설동역 10번출구 앞,202502,875,993
노원구,4033. 녹천역 4번 출구 옆,202502,232,266
도봉구,4054. 창동한신아파트 버스정류소,202502,212,153
도봉구,4058. 다락원체육공원 전망대 입구,202502,204,185
도봉구,4062. 평화도봉공원 주변,202502,390,407
도봉구,4064. 신창아파트 입구 앞,202502,212,195
도봉구,4065. 창동역 1번출구 앞,202502,2016,2372
도봉구,4074. 도봉구육아종합지원센터(창동),202502,403,503
송파구,4863. 잠실나들목5,202502,109,111
노원구,4031. 청암예술학교 앞,202502,877,734
동대문구,614. 용두동 사거리,202502,1083,1113
도봉구,4073.방아골종합사회복지관,202502,341,308
성북구,4406. 장곡초등학교 앞,202502,276,280
강동구,3657. 서울천호동우체국,202502,965,981
강동구,3658. 프라이어팰리스아파트,202502,147,165
강동구,3659. 명일초등학교 옆,202502,94,79
강동구,3661. 명일동신동아아파트 앞,202502,101,86
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202502,106,90
강동구,3664. 맥도날드 서울둔촌DT점 앞,202502,1334,1332
강동구,3665. 고덕센트럴 아이파크상가 앞,202502,245,249
동대문구,615. 용두동 래미안허브리츠아파트 앞,202502,845,845
강동구,3668. 성내삼성아파트,202502,1947,1984
강동구,3671. 둔촌동역교차로,202502,1095,1129
강동구,3673. 강동리버스트6단지,202502,176,180
강동구,3674. 강동리버스트7단지,202502,149,149
강동구,3675. 강동리버스트8단지,202502,275,268
강동구,3656. 둔촌푸르지오아파트,202502,800,806
강동구,3680. 강동역3번출구,202502,1755,1727
강동구,3681. 길동 마루빌딩,202502,1787,1804
동대문구,616. 서울시립대 정문 앞 A,202502,148,72
강동구,3682. 길동 동호빌딩,202502,196,197
강동구,3683. KT&G강동지사,202502,494,557
강서구,3770. 남부순환로 205,202502,282,195
구로구,3908. 오류동 다숲오피스텔 앞,202502,490,549
노원구,4016. 노원 마들스타디움,202502,448,461
송파구,4862. 성내교 남단,202502,221,147
송파구,4860. 가락쌍용2차아파트 103동,202502,362,346
양천구,4507. 신정제일시장,202502,483,489
동대문구,617. 청솔우성아파트 앞,202502,440,442
양천구,4508. 유원목동아파트 103동 앞,202502,1835,1821
양천구,4509. 서울영상고교 입구,202502,1578,1605
양천구,4510. 신정네거리역 교차로,202502,792,738
양천구,4512. 목동13_14단지 사거리,202502,734,497
양천구,4514. 목동성당 앞,202502,1513,1460
양천구,4515. 동문굿모닝탑,202502,1897,1918
양천구,4517. 성보하이드로빌딩,202502,446,449
양천구,4518. 청기와빌딩,202502,360,358
영등포구,227. 양평1나들목 보행통로 입구,202502,630,615
양천구,4520. 대성유니드아파트,202502,414,440
양천구,4522. 신곡시장,202502,742,1037
양천구,4523. 구립양천어르신요양센터,202502,39,13
양천구,4526. 목동아파트2단지 222동 앞,202502,650,700
양천구,4527. 목동신시가지아파트6단지,202502,990,1031
은평구,4657. 본 서부병원 교차로 사거리,202502,598,623
은평구,4658. 녹번역1번출구앞,202502,177,159
은평구,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),202502,521,565
은평구,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",202502,347,329
은평구,4665. 응암역3번 출구(서부경찰서 방면),202502,217,225
영등포구,228. 선유도역 3번출구 앞,202502,1324,1313
은평구,4667. 폭포동입구 교차로,202502,134,100
은평구,4668. 기자촌사거리 B,202502,78,27
은평구,4671. 청구성심병원 앞,202502,222,222
은평구,4672. 준빌딩 앞,202502,49,49
은평구,4674. 녹번역e편한세상 캐슬 정문 앞,202502,353,353
중구,4794. 서울역 서부교차로(3),202502,819,1023
성동구,4367. kt 행당빌딩 앞,202502,431,607
강남구,3634. 국악고교 앞 교차로,202502,263,265
강서구,3774. 마곡9단지 910동 상가앞,202502,905,883
영등포구,229. 양평1 보행육교 앞,202502,1162,1132
강서구,3801. 이랜드글로벌R&D센터,202502,137,173
노원구,4027. 한내 행복발전소 옆,202502,1345,1375
노원구,4036. 하계역 6번출구,202502,824,1006
성북구,4408. 돌곶이역 앞,202502,924,1030
양천구,4530. 방아다리어린이공원,202502,478,476
중랑구,4815. 중랑데시앙플렉스 앞,202502,140,159
송파구,4864. 송파사거리,202502,1222,1217
송파구,4865. 한성백제역 1번출구 뒤,202502,1305,1330
송파구,4867. 가락대림아파트 앞,202502,375,376
도봉구,4077. 도봉제1교,202502,419,415
마포구,126. 서강대 후문 옆,202502,329,305
영등포구,231. 남부고용노동지청 남측,202502,1266,1274
영등포구,4576.보라매sk뷰 108동 앞,202502,437,432
영등포구,4578.보라매sk뷰,202502,304,215
동작구,4175. 대방역2번출구,202502,308,329
노원구,4035. 휴플러스 수락한신아파트 101동 앞,202502,258,246
중구,4777. 약수동 주민센터,202502,61,61
영등포구,4552. 코레일유통본사,202502,587,596
영등포구,4553. 당산삼성2차아파트,202502,1483,1441
영등포구,4555. 대림우성2차아파트,202502,227,216
영등포구,4558. 대영중고 후문,202502,418,460
영등포구,232. 양평우림 이비즈센타 앞,202502,1543,1533
영등포구,4559. 신길역 2번출구,202502,1056,808
영등포구,4560. 양평동성원아파트,202502,843,890
영등포구,4561. 양평역 1번출구,202502,2352,2316
영등포구,4563. 여의도 은하아파트,202502,293,332
영등포구,4564. 63스퀘어,202502,1257,1283
영등포구,4565. 영등포 신세계백화점,202502,2731,2722
영등포구,4566. 대림성원상떼빌아파트,202502,1006,1217
영등포구,4567. 한림대학교 강남성심병원 신관,202502,799,885
영등포구,4569. 힐스테이트클래시안아파트,202502,495,496
영등포구,233. 양평1동 YP센터 앞,202502,474,538
영등포구,4571. 문래동롯데캐슬아파트,202502,2308,2245
영등포구,4573. 두산위브아파트,202502,448,390
영등포구,4574. 영등포시장역 포레나영등포,202502,2344,2371
영등포구,4575. 대림동 e편한세상영등포아델포레,202502,1268,1264
은평구,4676. 갈현1동 주민센터,202502,101,103
은평구,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,202502,568,613
동작구,4173. 중대후문 마을버스정류장,202502,221,198
구로구,3910. 목양전원교회 앞 로터리,202502,110,107
구로구,3911. 항동하버리안2단지아파트 후문,202502,118,117
광진구,3880. 홍련봉 공원,202502,463,273
강서구,3762. 마곡9단지 907동앞,202502,869,799
강서구,3785. 마곡14단지 1408동앞,202502,1138,1029
송파구,4868. 석촌호수 서호 남단,202502,1665,1735
성동구,4370. 성동교 사거리,202502,286,282
노원구,4037. 물넘이교,202502,1057,1041
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202502,213,201
강남구,3637. 세곡데이케어센터,202502,123,105
강남구,3638. 신청담나들목,202502,99,122
영등포구,235. 신길동 우리은행 옆,202502,306,300
강동구,3688. 상일동산(동아아파트앞 교차로),202502,122,140
관악구,3812. KT관악지점,202502,402,385
광진구,3879. 중랑천 뚝방길 산책로 입구,202502,565,595
양천구,4531. 목동아파트 613동 앞,202502,2009,1984
중구,4797. KG타워 앞,202502,365,376
중랑구,4819. 면목동 새싹어린이공원 앞,202502,647,594
강남구,3640. 일원1동주민센터앞 사거리,202502,555,650
도봉구,4078. 원당공원 앞,202502,440,438
영등포구,236. 문래동자이아파트 앞,202502,1555,1722
관악구,3811.신사로입구,202502,794,777
영등포구,4588.양남사거리2,202502,489,505
서초구,4322.서울추모공원 입구,202502,22,18
강동구,3684. 고덕자이(105동 앞),202502,410,460
구로구,3912. 삼호아파트 앞,202502,286,285
성동구,4363. 신금호역 2번출구 앞,202502,17,9
강서구,3757. 신방화역 6번출구,202502,936,939
강서구,3758. 서울남부출입국관리소,202502,1741,958
노원구,4039. 서울시 북부여성발전센터,202502,475,475
동작구,237. 보라매 두산위브 건너편,202502,1038,1078
중랑구,4820. 망우역 2번 출구,202502,869,906
노원구,4040. 공릉로 26길,202502,305,323
강동구,3686. 고덕 래미안 힐스테이트(101동),202502,193,197
광진구,3881. 신자초교입구 교차로,202502,1691,1712
용산구,4603. 한강GS에클라트 건너편 교통섬,202502,394,340
강남구,3641. 대청역,202502,399,419
강남구,3643. 더시그넘하우스 앞,202502,260,268
강남구,3644. 상록수아파트,202502,251,114
영등포구,238. 제2구민체육센타 앞,202502,1942,1990
강남구,4902. 구역삼세무서 교차로,202502,340,337
강서구,5052. 마곡역 7번출구,202502,3299,3614
관악구,3813. 낙성대역 5번출구,202502,160,161
관악구,3814. 난곡사거리 ,202502,633,642
마포구,4216. 망원정 앞,202502,397,403
서초구,4323. 내곡도서관,202502,63,68
송파구,4870. 몽촌토성역 3번 출구,202502,2334,2360
송파구,4871. 오금동 대림아파트 정문,202502,255,255
송파구,4872. 개롱역 3번 출구 뒤,202502,443,455
양천구,4532. 목동현대아파트 후문 앞,202502,874,808
영등포구,239. 유스호스텔 앞,202502,714,724
용산구,4632. 용산 푸르지오 파크타운 1단지 앞,202502,227,109
강남구,3646. 선정릉역 4번 출구,202502,159,149
강서구,5053. 신마곡벽산블루밍메트로오피스텔앞,202502,762,835
강서구,5055. 마곡역5번출구앞,202502,1078,1203
